pcpn,height
0.0,9.84
0.0,6.64
0.0,7.02
0.0,9.04
0.0,8.24
0.0,8.46
0.0,5.64
0.0,6.4
0.0,5.4
0.0,7.24
0.0,6.39
0.0,7.46
23.56,18.28
23.56,36.3
0.0,38.55
0.0,35.02
0.0,32.8
0.0,29.42
0.0,27.12
0.0,26.1
0.0,23.56
0.0,20.74
0.0,18.95
0.0,17.42
0.0,18.91
0.0,17.91
0.0,15.02
0.0,14.59
0.0,12.55
0.0,13.73
0.0,9.35
0.0,10.85
0.0,10.02
0.0,8.68
0.0,8.43
0.0,10.24
0.0,10.63
0.0,8.75
0.0,7.81
0.0,8.29
0.0,7.83
0.0,6.0
0.0,6.52
0.0,7.56
0.0,7.06
0.0,4.74
0.0,6.29
0.0,7.02
0.0,6.23
0.0,5.71
0.0,5.69
0.0,7.25
0.0,4.76
0.0,4.1
0.0,5.45
0.0,4.62
0.0,4.95
0.0,7.21
0.0,5.86
0.0,8.03
0.0,4.04
0.0,4.64
0.0,4.31
0.0,5.38
0.0,5.24
0.0,4.59
0.0,4.38
0.0,4.67
0.0,4.95
0.0,6.56
0.0,5.98
0.0,4.41
0.0,5.88
0.0,3.53
0.0,4.23
0.0,4.96
0.0,5.15
0.0,6.46
0.0,6.32
0.0,4.25
0.0,5.75
0.0,4.26
0.0,5.84
0.0,4.99
0.0,4.26
0.0,4.03
0.0,5.56
0.0,3.81
0.0,3.53
0.0,4.81
0.0,6.37
0.0,6.36
0.0,6.25
0.0,5.1
0.0,5.24
0.0,5.3
0.0,5.36
0.0,5.41
0.0,3.25
21.12,15.71
34.17,40.17
34.17,65.76
21.12,77.69
0.0,75.93
0.0,68.63
0.0,62.4
0.0,55.63
0.0,51.02
0.0,45.54
0.0,44.45
0.0,39.68
0.0,35.4
0.0,32.07
0.0,29.32
0.0,26.85
0.0,25.68
0.0,22.07
0.0,19.89
0.0,19.5
0.0,19.21
0.0,16.78
0.0,15.11
0.0,14.1
0.0,14.14
0.0,13.5
0.0,11.92
0.0,9.14
0.0,11.43
0.0,11.07
18.91,18.75
32.74,41.85
37.81,66.25
32.74,87.27
18.91,97.36
0.0,94.2
0.0,85.44
0.0,76.98
0.0,69.58
0.0,64.13
0.0,57.42
0.0,52.73
0.0,49.35
0.0,44.34
0.0,40.88
0.0,35.01
0.0,32.03
0.0,30.17
0.0,27.64
0.0,24.15
0.0,21.83
0.0,22.59
0.0,18.91
0.0,17.74
0.0,17.06
0.0,15.9
0.0,15.2
0.0,14.33
0.0,12.86
0.0,11.32
0.0,11.19
0.0,11.13
0.0,8.89
0.0,10.25
0.0,8.01
0.0,9.5
0.0,7.41
0.0,6.88
0.0,8.81
0.0,7.15
0.0,5.93
0.0,8.31
0.0,6.46
0.0,7.63
0.0,7.35
0.0,5.79
0.0,7.78
0.0,6.78
0.0,7.46
0.0,6.9
0.0,5.9
0.0,5.89
0.0,4.46
0.0,4.2
0.0,6.28
0.0,5.08
0.0,7.42
0.0,6.4
0.0,2.38
0.0,5.59
0.0,3.24
0.0,4.43
0.0,4.93
0.0,5.44
0.0,4.46
0.0,5.91
0.0,4.92
0.0,6.25
0.0,4.21
0.0,5.46
0.0,4.41
0.0,4.29
0.0,4.22
0.0,7.05
0.0,3.94
0.0,6.36
0.0,4.62
0.0,5.07
0.0,4.9
0.0,3.94
0.0,5.65
0.0,4.66
0.0,5.4
0.0,4.91
0.0,3.84
0.0,6.18
0.0,5.89
0.0,5.27
0.0,5.85
0.0,4.2
0.0,5.81
0.0,3.45
0.0,5.32
0.0,4.73
0.0,4.55
0.0,5.71
0.0,5.23
0.0,5.4
0.0,4.47
0.0,5.2
0.0,4.62
0.0,4.04
0.0,4.99
0.0,3.13
0.0,5.7
0.0,3.37
0.0,3.7
0.0,5.12
0.0,4.58
0.0,4.36
0.0,4.74
0.0,5.52
0.0,5.88
0.0,5.66
0.0,4.35
0.0,6.08
0.0,4.84
0.0,4.99
0.0,5.74
0.0,6.33
0.0,5.98
0.0,5.33
0.0,5.48
0.0,5.24
0.0,4.73
9.46,11.1
17.47,22.67
22.83,36.1
24.71,53.96
22.83,67.04
17.47,76.21
9.46,78.38
0.0,74.19
0.0,65.36
0.0,59.24
0.0,55.48
0.0,49.91
0.0,44.36
0.0,41.68
0.0,38.6
0.0,34.28
0.0,32.92
0.0,28.98
0.0,25.71
0.0,24.9
8.8,26.67
16.26,36.48
21.24,49.91
22.99,62.12
21.24,74.64
16.26,82.94
8.8,82.18
0.0,77.7
0.0,69.61
0.0,63.79
0.0,56.9
0.0,52.28
0.0,45.87
0.0,41.72
0.0,39.54
0.0,35.91
0.0,34.97
0.0,28.29
0.0,26.86
0.0,24.34
0.0,22.27
0.0,22.12
0.0,19.79
0.0,18.2
0.0,16.64
0.0,16.31
0.0,13.78
0.0,13.33
0.0,13.58
0.0,12.2
0.0,9.91
0.0,8.05
0.0,10.17
0.0,9.49
0.0,10.41
0.0,8.07
0.0,7.44
0.0,6.31
0.0,8.77
0.0,9.27
0.0,6.79
0.0,5.86
0.0,7.17
0.0,7.17
0.0,5.59
0.0,5.25
0.0,6.67
0.0,7.75
0.0,5.22
0.0,6.34
0.0,5.39
0.0,5.11
0.0,3.89
0.0,5.26
0.0,5.2
0.0,6.99
0.0,6.22
0.0,6.18
0.0,4.89
0.0,5.97
0.0,4.04
0.0,6.66
0.0,6.09
0.0,5.89
0.0,5.05
0.0,3.9
0.0,4.8
0.0,6.69
0.0,4.95
0.0,5.16
0.0,5.3
0.0,3.61
0.0,5.71
0.0,5.0
0.0,5.52
0.0,3.82
0.0,5.13
0.0,5.9
0.0,5.96
0.0,5.45
0.0,4.69
0.0,5.9
0.0,2.84
0.0,5.57
0.0,3.93
0.0,5.01
0.0,5.14
0.0,4.05
0.0,4.48
0.0,6.42
0.0,2.51
0.0,4.82
0.0,4.32
0.0,6.47
0.0,5.83
0.0,6.48
0.0,4.25
0.0,5.5
0.0,5.76
0.0,6.21
0.0,5.4
0.0,4.75
0.0,4.98
0.0,5.33
0.0,5.14
0.0,4.96
0.0,5.23
0.0,4.04
13.61,11.17
22.02,29.87
22.02,41.16
13.61,50.91
0.0,50.43
0.0,47.58
0.0,42.24
0.0,37.29
0.0,33.79
0.0,31.65
0.0,29.35
0.0,27.61
0.0,24.5
0.0,22.6
0.0,18.92
0.0,19.95
0.0,18.33
0.0,15.2
0.0,15.66
0.0,14.26
0.0,12.79
0.0,10.71
0.0,12.49
0.0,13.23
0.0,8.65
0.0,8.94
0.0,11.41
0.0,10.02
0.0,8.38
0.0,6.71
0.0,8.56
0.0,7.25
0.0,6.3
0.0,8.25
0.0,7.6
0.0,5.86
0.0,5.73
0.0,7.13
0.0,6.84
0.0,7.06
0.0,4.75
0.0,5.5
0.0,6.52
0.0,7.17
0.0,6.36
0.0,3.78
0.0,6.82
0.0,4.98
0.0,4.41
0.0,4.99
0.0,4.24
0.0,6.22
0.0,5.28
0.0,5.28
0.0,4.49
0.0,5.15
0.0,5.04
0.0,4.71
0.0,2.47
0.0,5.28
0.0,4.48
0.0,5.77
0.0,6.53
0.0,6.76
0.0,5.62
0.0,5.49
0.0,5.26
0.0,5.95
0.0,4.76
0.0,5.61
0.0,6.26
0.0,3.84
0.0,5.71
0.0,5.18
0.0,4.82
0.0,5.68
0.0,6.28
0.0,3.62
0.0,5.9
0.0,5.74
0.0,3.63
0.0,4.0
0.0,6.49
0.0,4.21
0.0,3.41
0.0,4.97
0.0,5.42
0.0,6.34
0.0,6.55
0.0,5.56
0.0,5.43
0.0,4.23
0.0,2.82
0.0,5.3
0.0,4.08
0.0,5.64
0.0,4.56
0.0,4.9
0.0,6.44
0.0,6.96
0.0,4.92
0.0,4.97
0.0,5.61
0.0,6.42
0.0,5.53
0.0,4.53
0.0,6.21
0.0,4.34
0.0,4.4
0.0,6.94
0.0,4.38
0.0,5.04
0.0,5.62
0.0,5.24
0.0,4.74
0.0,6.46
0.0,5.55
0.0,4.98
0.0,6.36
0.0,3.36
0.0,5.36
0.0,4.41
0.0,4.23
0.0,2.76
0.0,5.34
0.0,5.39
0.0,3.41
0.0,6.65
0.0,6.03
0.0,4.63
0.0,6.1
0.0,5.78
0.0,4.39
0.0,2.29
0.0,4.07
0.0,4.15
0.0,6.85
0.0,4.98
0.0,6.72
0.0,5.89
0.0,4.34
0.0,4.75
0.0,3.36
0.0,3.76
0.0,4.08
0.0,5.51
0.0,5.96
0.0,5.23
0.0,3.44
0.0,6.14
0.0,5.09
0.0,4.32
0.0,4.72
0.0,5.77
0.0,5.96
0.0,5.87
0.0,5.29
0.0,5.33
0.0,5.22
0.0,7.33
0.0,5.59
0.0,6.65
0.0,4.58
0.0,6.6
0.0,4.65
0.0,4.5
0.0,5.62
0.0,5.21
0.0,6.23
0.0,5.81
0.0,3.68
0.0,4.42
0.0,5.16
0.0,4.33
0.0,4.9
0.0,4.46
0.0,5.03
0.0,4.61
0.0,5.96
0.0,5.07
0.0,5.46
0.0,4.24
0.0,5.42
0.0,4.55
0.0,6.05
0.0,4.19
0.0,5.82
0.0,5.56
0.0,5.51
0.0,4.69
0.0,4.31
0.0,4.39
0.0,4.35
0.0,4.84
0.0,6.12
0.0,4.6
0.0,3.67
0.0,4.83
0.0,4.28
0.0,4.67
0.0,3.89
0.0,4.46
0.0,4.83
0.0,4.76
0.0,5.09
0.0,4.03
0.0,4.39
0.0,5.03
0.0,4.8
6.59,8.3
11.87,15.5
14.8,26.64
14.8,35.67
11.87,43.81
6.59,45.3
0.0,43.72
0.0,39.89
0.0,38.07
0.0,34.2
0.0,30.6
0.0,26.61
0.0,25.52
0.0,24.47
0.0,22.23
0.0,20.53
0.0,18.84
0.0,16.99
0.0,15.32
0.0,15.33
0.0,14.76
0.0,12.03
0.0,10.87
0.0,12.12
0.0,11.3
0.0,11.32
0.0,9.63
0.0,9.18
0.0,10.32
8.22,11.79
14.24,21.59
16.44,33.17
14.24,43.6
8.22,46.37
0.0,45.45
0.0,40.05
0.0,37.87
0.0,34.05
0.0,31.87
0.0,27.34
0.0,26.88
0.0,23.47
0.0,22.21
0.0,19.34
0.0,21.24
0.0,16.06
0.0,13.8
0.0,15.57
0.0,15.96
0.0,13.34
0.0,13.69
0.0,10.46
0.0,13.03
0.0,10.91
0.0,8.69
0.0,7.13
0.0,9.19
0.0,8.83
0.0,7.52
0.0,7.54
0.0,6.33
0.0,7.23
0.0,6.4
0.0,6.57
0.0,5.91
46.45,32.98
0.0,40.99
0.0,40.36
0.0,34.53
0.0,29.56
16.4,37.34
28.41,54.64
32.81,74.44
28.41,92.01
16.4,98.95
0.0,94.59
0.0,85.12
0.0,74.17
0.0,70.28
0.0,62.04
0.0,57.49
0.0,52.75
0.0,46.11
0.0,41.6
0.0,38.17
0.0,34.73
0.0,31.66
0.0,27.89
0.0,29.61
0.0,26.37
0.0,22.52
0.0,20.57
0.0,18.78
0.0,18.24
0.0,15.58
0.0,15.06
0.0,14.48
0.0,12.76
0.0,13.62
0.0,11.0
0.0,13.51
0.0,11.69
0.0,10.89
0.0,11.01
0.0,9.1
0.0,8.1
0.0,7.64
0.0,6.94
0.0,4.3
0.0,7.46
0.0,7.58
0.0,6.06
0.0,5.39
0.0,5.99
0.0,7.25
0.0,5.46
0.0,6.16
0.0,7.84
0.0,4.5
0.0,7.58
0.0,5.59
0.0,4.81
0.0,5.69
0.0,5.13
0.0,6.25
0.0,5.9
0.0,5.92
0.0,5.3
0.0,6.75
0.0,6.69
0.0,5.07
0.0,3.55
0.0,5.17
0.0,6.09
0.0,5.86
0.0,7.2
0.0,5.12
0.0,5.1
0.0,6.09
0.0,3.57
0.0,4.76
0.0,5.4
0.0,3.84
0.0,4.35
0.0,5.55
0.0,7.56
0.0,5.0
13.03,13.97
23.49,27.54
29.29,47.28
29.29,67.15
23.49,80.52
13.03,85.44
0.0,81.55
0.0,73.62
0.0,68.29
0.0,60.96
0.0,55.18
0.0,50.71
0.0,44.69
0.0,41.8
24.36,51.86
24.36,67.65
0.0,66.42
0.0,60.51
0.0,53.38
0.0,48.99
0.0,43.72
0.0,40.61
0.0,37.3
0.0,33.33
0.0,31.06
0.0,28.18
0.0,25.64
0.0,24.7
0.0,21.54
0.0,19.52
0.0,20.04
0.0,19.0
0.0,18.14
0.0,15.44
0.0,13.49
0.0,11.64
0.0,11.97
0.0,12.09
0.0,10.02
0.0,10.99
0.0,11.31
0.0,9.78
0.0,8.32
0.0,8.0
0.0,9.04
0.0,6.56
0.0,7.44
0.0,7.76
0.0,7.83
0.0,8.5
0.0,6.19
0.0,5.55
0.0,4.93
0.0,5.69
0.0,6.81
0.0,5.04
0.0,6.56
0.0,5.36
0.0,5.79
0.0,5.92
0.0,4.83
0.0,5.21
0.0,5.18
0.0,4.47
0.0,7.75
0.0,3.57
0.0,7.17
0.0,5.29
0.0,5.36
0.0,4.67
0.0,5.29
0.0,4.07
0.0,4.94
0.0,4.35
0.0,4.95
0.0,5.19
0.0,3.48
0.0,4.94
0.0,4.95
0.0,3.88
0.0,5.4
0.0,3.77
0.0,6.19
0.0,4.6
0.0,5.08
0.0,4.02
0.0,6.18
0.0,6.27
0.0,4.35
0.0,6.12
0.0,4.6
0.0,7.09
0.0,5.1
0.0,3.7
0.0,4.09
0.0,4.74
0.0,4.71
0.0,4.47
0.0,2.91
0.0,4.04
0.0,5.36
0.0,4.7
0.0,4.81
0.0,5.41
0.0,3.77
0.0,6.59
0.0,3.3
0.0,5.08
0.0,5.85
0.0,4.63
0.0,5.07
0.0,5.42
0.0,4.13
0.0,4.03
0.0,3.94
0.0,6.57
0.0,4.36
0.0,5.85
0.0,4.51
0.0,5.15
0.0,4.74
0.0,4.45
0.0,5.44
0.0,5.16
0.0,5.36
0.0,5.93
5.24,7.68
9.08,12.4
10.48,20.3
9.08,26.21
5.24,30.03
0.0,30.56
0.0,25.38
0.0,22.97
0.0,21.91
0.0,20.3
0.0,19.46
0.0,18.68
0.0,15.84
0.0,12.7
0.0,14.37
0.0,14.48
0.0,13.49
0.0,12.14
0.0,8.79
0.0,10.33
0.0,10.35
0.0,8.52
0.0,8.17
0.0,8.39
0.0,9.44
0.0,8.54
0.0,5.57
0.0,5.78
0.0,6.99
0.0,7.74
0.0,7.5
0.0,6.19
0.0,5.61
0.0,5.78
0.0,4.78
0.0,6.29
0.0,5.75
0.0,7.24
0.0,5.05
0.0,5.25
0.0,5.04
0.0,4.51
0.0,5.29
0.0,5.88
0.0,7.24
0.0,4.91
0.0,5.06
0.0,4.21
0.0,4.58
0.0,5.57
0.0,4.04
0.0,3.84
0.0,6.0
0.0,5.86
0.0,6.34
0.0,3.92
0.0,5.59
0.0,4.14
0.0,4.11
0.0,5.24
0.0,5.42
0.0,5.25
0.0,5.44
0.0,5.42
0.0,4.45
0.0,4.4
0.0,6.38
0.0,6.36
0.0,4.01
0.0,5.3
0.0,6.76
0.0,4.18
0.0,5.17
0.0,2.69
0.0,6.2
0.0,5.54
0.0,4.14
0.0,4.29
0.0,5.24
0.0,4.17
0.0,5.68
0.0,3.66
0.0,5.29
0.0,5.05
0.0,5.39
0.0,4.35
0.0,4.94
0.0,4.45
0.0,4.63
0.0,5.11
0.0,5.31
0.0,4.79
0.0,6.12
0.0,4.67
0.0,7.07
0.0,6.6
0.0,5.54
0.0,4.34
0.0,3.99
0.0,5.4
0.0,5.56
0.0,6.01
0.0,5.89
0.0,3.79
0.0,3.98
0.0,4.83
0.0,4.11
0.0,4.85
0.0,4.48
0.0,4.41
0.0,4.69
0.0,4.71
0.0,5.53
0.0,4.01
0.0,4.09
0.0,4.84
0.0,4.39
0.0,5.42
0.0,3.59
0.0,3.5
0.0,6.24
0.0,3.64
0.0,3.37
0.0,5.92
0.0,3.36
0.0,5.42
0.0,2.84
0.0,4.92
0.0,3.55
0.0,4.93
0.0,6.01
0.0,5.3
0.0,6.14
0.0,4.91
0.0,3.23
0.0,4.61
0.0,6.04
0.0,6.23
0.0,3.72
0.0,3.96
0.0,4.97
0.0,4.74
0.0,6.17
0.0,5.93
0.0,4.94
0.0,6.27
0.0,4.37
0.0,8.07
0.0,4.27
0.0,7.06
0.0,3.94
0.0,5.29
0.0,3.13
23.73,18.94
41.11,46.42
47.47,77.78
41.11,106.08
23.73,119.32
0.0,110.97
0.0,104.11
0.0,91.69
0.0,83.38
0.0,74.76
0.0,69.75
0.0,60.6
0.0,56.17
0.0,50.79
0.0,44.06
0.0,43.7
0.0,38.19
0.0,34.47
0.0,32.04
0.0,29.57
0.0,27.41
0.0,23.49
0.0,23.35
0.0,19.05
0.0,19.55
0.0,19.88
0.0,15.6
0.0,15.35
0.0,14.18
0.0,13.45
0.0,12.21
0.0,11.88
0.0,11.02
0.0,10.96
0.0,11.35
0.0,9.83
0.0,7.82
0.0,10.12
0.0,8.67
0.0,8.0
0.0,7.86
0.0,7.46
0.0,6.8
0.0,7.19
0.0,8.2
0.0,6.63
0.0,6.48
0.0,5.79
0.0,5.04
0.0,5.57
0.0,5.26
0.0,5.4
0.0,6.6
0.0,6.69
0.0,5.1
0.0,7.15
0.0,6.78
0.0,5.13
0.0,5.51
0.0,4.82
0.0,4.99
0.0,5.48
0.0,4.17
0.0,3.9
0.0,5.43
0.0,5.72
0.0,5.16
0.0,5.89
0.0,4.53
0.0,2.97
0.0,4.7
0.0,4.64
0.0,3.49
0.0,5.65
0.0,3.79
0.0,5.29
0.0,5.35
0.0,5.62
0.0,5.11
0.0,6.15
0.0,4.77
0.0,5.28
0.0,6.15
0.0,5.64
0.0,4.33
0.0,4.0
0.0,4.46
0.0,3.89
0.0,5.52
0.0,4.59
0.0,6.09
0.0,4.39
0.0,5.58
0.0,5.57
0.0,2.21
0.0,3.2
0.0,4.29
0.0,6.08
0.0,4.59
0.0,5.33
0.0,7.5
0.0,2.53
0.0,4.55
0.0,5.62
0.0,3.05
0.0,6.57
0.0,5.69
0.0,4.59
0.0,5.67
0.0,4.81
0.0,4.61
0.0,6.03
0.0,3.49
0.0,6.1
0.0,4.46
0.0,2.55
0.0,5.78
0.0,5.06
0.0,5.17
0.0,4.65
0.0,5.48
0.0,5.75
0.0,6.44
0.0,4.23
0.0,4.2
0.0,3.87
0.0,4.38
0.0,3.26
0.0,3.08
0.0,3.81
0.0,5.06
0.0,3.95
0.0,5.54
0.0,4.74
0.0,4.89
0.0,6.19
0.0,5.76
0.0,5.59
0.0,4.37
0.0,5.36
0.0,4.35
0.0,6.03
0.0,3.12
0.0,5.58
0.0,5.55
0.0,3.8
0.0,3.24
0.0,3.9
0.0,5.45
0.0,5.48
0.0,6.24
0.0,4.27
0.0,4.52
0.0,5.8
0.0,5.96
0.0,4.34
0.0,6.96
0.0,5.98
0.0,3.6
0.0,5.3
0.0,3.91
0.0,5.65
0.0,6.16
0.0,4.11
0.0,5.29
0.0,4.95
0.0,5.05
0.0,5.29
0.0,4.19
0.0,5.92
0.0,3.01
0.0,3.11
0.0,5.22
0.0,3.62
0.0,6.3
0.0,4.87
0.0,5.96
0.0,5.34
0.0,7.59
0.0,2.72
0.0,5.44
0.0,6.76
0.0,4.28
0.0,4.88
0.0,4.83
0.0,4.86
0.0,4.63
0.0,2.65
0.0,4.33
0.0,5.7
0.0,4.43
0.0,4.88
0.0,5.59
0.0,5.51
0.0,4.84
0.0,5.64
0.0,4.18
0.0,5.54
0.0,4.59
0.0,3.75
0.0,4.58
0.0,4.77
0.0,5.26
0.0,4.98
0.0,5.24
0.0,5.64
0.0,3.4
0.0,4.24
0.0,5.82
0.0,4.67
0.0,5.01
0.0,5.15
0.0,4.46
0.0,6.04
0.0,3.43
0.0,4.41
0.0,4.45
0.0,6.38
0.0,4.16
0.0,3.87
0.0,4.03
0.0,2.89
0.0,4.96
0.0,3.5
0.0,4.03
0.0,5.07
0.0,5.62
0.0,5.65
0.0,2.35
0.0,5.28
0.0,5.04
0.0,5.42
0.0,4.75
0.0,5.64
0.0,4.45
0.0,3.89
0.0,3.73
0.0,4.57
0.0,6.6
0.0,5.26
0.0,3.56
0.0,5.43
0.0,5.14
0.0,6.9
0.0,5.16
0.0,5.69
0.0,5.01
0.0,3.73
0.0,4.52
0.0,6.2
0.0,4.27
0.0,3.68
0.0,5.51
0.0,3.77
0.0,4.51
0.0,4.11
0.0,6.22
0.0,6.16
0.0,5.7
0.0,4.74
0.0,5.21
0.0,6.66
0.0,5.14
0.0,4.29
0.0,5.36
3.78,8.26
6.99,12.52
9.13,17.39
9.88,24.21
9.13,30.68
6.99,33.36
3.78,35.1
0.0,34.1
0.0,29.1
0.0,26.8
0.0,25.8
0.0,22.24
0.0,20.52
0.0,18.64
0.0,20.56
0.0,17.37
0.0,15.48
0.0,12.86
0.0,10.82
0.0,11.78
0.0,12.34
0.0,14.72
0.0,11.33
0.0,11.02
0.0,8.68
0.0,9.04
0.0,8.6
0.0,6.31
0.0,7.56
0.0,8.09
0.0,7.25
0.0,7.34
0.0,5.3
0.0,7.73
0.0,5.69
0.0,8.36
0.0,7.56
0.0,6.63
0.0,5.8
0.0,6.0
0.0,5.77
0.0,6.15
0.0,4.66
0.0,5.63
0.0,5.89
0.0,3.59
0.0,6.72
0.0,6.72
0.0,6.33
0.0,5.32
0.0,6.49
0.0,2.33
0.0,6.43
0.0,3.48
0.0,5.31
0.0,6.22
0.0,5.94
0.0,4.89
0.0,4.81
0.0,3.5
0.0,5.77
0.0,5.24
0.0,4.11
0.0,5.81
0.0,4.35
0.0,5.9
0.0,5.97
0.0,5.03
0.0,5.35
0.0,5.06
0.0,6.35
0.0,3.46
0.0,4.93
0.0,5.61
0.0,4.01
0.0,4.75
0.0,3.52
0.0,5.49
0.0,6.69
0.0,5.97
0.0,4.24
0.0,5.56
0.0,4.86
0.0,5.77
0.0,5.0
0.0,4.79
0.0,3.12
0.0,5.7
0.0,5.55
0.0,6.43
0.0,5.46
0.0,5.07
0.0,4.47
0.0,6.27
0.0,5.57
0.0,5.29
0.0,5.03
0.0,4.85
0.0,5.22
0.0,4.61
0.0,4.66
0.0,4.57
0.0,5.79
0.0,6.29
0.0,5.99
0.0,4.08
0.0,4.94
0.0,4.99
0.0,5.24
0.0,4.09
0.0,3.69
0.0,5.46
0.0,5.41
0.0,4.32
0.0,5.14
0.0,4.14
0.0,3.47
0.0,6.99
0.0,7.17
0.0,4.07
0.0,3.39
0.0,6.25
0.0,4.25
0.0,3.69
0.0,5.04
24.53,18.32
39.68,43.52
39.68,73.33
24.53,90.89
0.0,86.91
0.0,77.09
0.0,71.0
0.0,64.08
0.0,59.3
0.0,54.7
29.7,64.17
0.0,66.31
0.0,58.95
0.0,54.2
0.0,50.5
0.0,46.45
0.0,43.77
0.0,38.42
0.0,33.63
0.0,31.01
0.0,29.18
0.0,24.3
0.0,22.87
0.0,21.21
0.0,20.79
0.0,22.27
0.0,17.99
0.0,17.22
0.0,14.53
0.0,14.73
0.0,15.23
0.0,10.64
0.0,11.56
0.0,10.05
0.0,10.89
0.0,10.69
0.0,9.43
0.0,10.42
0.0,7.82
0.0,9.06
0.0,8.54
0.0,6.9
0.0,6.94
0.0,7.43
0.0,7.05
0.0,7.59
0.0,8.17
0.0,6.1
0.0,6.06
0.0,8.13
0.0,5.88
0.0,6.09
0.0,6.82
0.0,5.47
0.0,4.2
0.0,5.39
0.0,4.65
0.0,5.39
0.0,5.76
0.0,5.2
0.0,6.65
0.0,5.19
0.0,3.61
0.0,4.0
0.0,4.84
0.0,5.25
0.0,5.04
0.0,4.69
0.0,4.0
0.0,5.98
0.0,5.03
0.0,3.37
0.0,3.75
0.0,4.57
0.0,2.82
0.0,6.4
0.0,5.81
0.0,6.69
0.0,5.91
0.0,7.07
0.0,4.19
0.0,4.31
0.0,3.87
0.0,7.1
0.0,5.91
0.0,3.68
0.0,5.05
0.0,4.54
0.0,4.11
0.0,5.25
0.0,3.81
0.0,3.46
0.0,5.41
0.0,3.72
0.0,5.55
0.0,4.58
0.0,3.38
0.0,6.29
0.0,5.41
0.0,6.3
0.0,5.39
0.0,4.14
0.0,6.5
0.0,6.86
0.0,4.43
0.0,6.0
0.0,4.35
0.0,4.9
0.0,4.21
0.0,5.68
0.0,4.84
0.0,4.5
0.0,3.88
0.0,6.91
0.0,6.48
0.0,5.14
0.0,7.26
0.0,3.27
0.0,4.79
0.0,4.91
0.0,5.3
0.0,5.67
0.0,5.52
0.0,5.39
0.0,5.53
0.0,3.9
0.0,5.01
0.0,5.55
0.0,3.61
0.0,5.98
0.0,4.45
0.0,4.51
0.0,5.5
0.0,6.01
0.0,4.48
0.0,6.44
0.0,5.19
0.0,4.58
0.0,6.95
0.0,4.38
0.0,5.1
0.0,6.36
22.64,18.47
39.22,44.55
45.28,74.16
39.22,101.18
22.64,112.36
0.0,106.55
0.0,98.76
0.0,89.95
0.0,79.66
0.0,73.73
0.0,65.5
0.0,59.36
0.0,53.32
0.0,50.06
0.0,43.74
0.0,40.87
0.0,37.47
0.0,32.45
0.0,30.93
0.0,28.66
0.0,26.88
0.0,24.15
0.0,22.78
0.0,22.21
0.0,19.39
0.0,17.36
0.0,16.01
0.0,13.42
0.0,13.7
0.0,12.97
0.0,13.11
0.0,13.26
0.0,11.61
0.0,10.35
0.0,9.88
0.0,10.32
0.0,7.61
0.0,8.48
0.0,8.39
0.0,6.06
0.0,6.94
0.0,8.51
0.0,8.31
0.0,6.72
0.0,8.1
0.0,5.58
0.0,5.84
0.0,6.44
0.0,6.67
0.0,2.18
0.0,5.87
0.0,5.45
0.0,8.2
0.0,4.06
0.0,4.29
0.0,5.43
0.0,6.71
0.0,4.57
0.0,5.49
0.0,3.78
0.0,4.26
0.0,4.57
0.0,4.93
0.0,5.46
0.0,4.46
0.0,4.34
0.0,3.63
0.0,5.46
0.0,5.26
0.0,5.24
0.0,5.01
0.0,4.72
0.0,3.85
0.0,5.14
0.0,5.28
0.0,4.55
0.0,4.74
0.0,4.98
6.69,9.08
12.06,18.61
15.04,27.36
15.04,36.68
12.06,43.86
6.69,46.98
0.0,43.97
0.0,39.98
0.0,37.69
0.0,34.39
0.0,31.57
0.0,29.27
0.0,26.78
0.0,24.01
0.0,22.23
0.0,20.23
0.0,18.34
0.0,18.07
0.0,17.23
0.0,15.13
0.0,13.34
0.0,11.19
0.0,11.24
0.0,11.09
0.0,10.91
0.0,10.12
0.0,10.78
0.0,8.66
0.0,9.36
0.0,9.34
0.0,8.51
0.0,4.91
0.0,6.69
0.0,6.89
0.0,7.86
0.0,7.96
0.0,5.56
0.0,7.03
0.0,6.44
0.0,5.03
0.0,5.88
0.0,6.84
0.0,6.55
0.0,7.6
0.0,5.23
0.0,8.18
0.0,5.98
0.0,6.72
0.0,5.12
0.0,5.34
0.0,4.87
0.0,4.74
0.0,5.56
0.0,5.91
0.0,4.92
0.0,5.53
0.0,3.65
0.0,6.42
0.0,5.9
0.0,3.96
0.0,6.07
0.0,5.47
0.0,3.75
0.0,7.63
0.0,4.26
0.0,5.25
0.0,3.63
0.0,4.02
0.0,4.59
0.0,5.12
0.0,5.07
0.0,4.6
0.0,5.79
0.0,6.0
0.0,5.26
0.0,3.26
0.0,2.97
0.0,5.11
0.0,4.45
0.0,5.79
0.0,5.08
0.0,4.93
0.0,6.51
0.0,5.36
0.0,6.59
0.0,5.13
0.0,3.07
0.0,4.23
0.0,5.13
0.0,4.25
0.0,4.08
0.0,4.57
0.0,7.75
0.0,5.07
0.0,6.45
0.0,4.14
0.0,3.89
0.0,5.62
0.0,3.39
0.0,4.7
0.0,5.13
0.0,6.3
0.0,5.11
0.0,4.61
0.0,6.65
0.0,5.92
0.0,6.43
0.0,4.94
0.0,6.65
0.0,5.7
0.0,3.68
0.0,4.76
0.0,4.93
0.0,4.78
0.0,4.1
0.0,3.73
0.0,4.03
0.0,5.43
0.0,5.96
0.0,4.8
0.0,7.15
0.0,6.25
